predicted_label|	stack|	buffer|	dependencies|	sentence
LEFTARC#k4|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT moVxata walliki murrupAlu vaswAyi
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k4')]|	ROOT moVxata walliki murrupAlu vaswAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k4'), (4, 1, 'k7t')]|	ROOT moVxata walliki murrupAlu vaswAyi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
LEFTARC#adv|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT ivi biddanu balaMgA uMcuwAyi
LEFTARC#k2|	[0, 1, 2, 4]|	[]|	[(4, 3, 'adv')]|	ROOT ivi biddanu balaMgA uMcuwAyi
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k2')]|	ROOT ivi biddanu balaMgA uMcuwAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k2'), (4, 1, 'k1')]|	ROOT ivi biddanu balaMgA uMcuwAyi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rogAlu rAkuMdA kApadawAyi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rogAlu rAkuMdA kApadawAyi
LEFTARC#k1|	[0, 1, 2]|	[3]|	[]|	ROOT rogAlu rAkuMdA kApadawAyi
SHIFT|	[0, 2]|	[3]|	[(2, 1, 'k1')]|	ROOT rogAlu rAkuMdA kApadawAyi
LEFTARC#vmod|	[0, 2, 3]|	[]|	[(2, 1, 'k1')]|	ROOT rogAlu rAkuMdA kApadawAyi
RIGHTARC#root|	[0, 3]|	[]|	[(2, 1, 'k1'), (3, 2, 'vmod')]|	ROOT rogAlu rAkuMdA kApadawAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT roVmmu pattAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT roVmmu pattAli
LEFTARC#pof|	[0, 1, 2]|	[]|	[]|	ROOT roVmmu pattAli
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'pof')]|	ROOT roVmmu pattAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT SAraxa aMwA viMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT SAraxa aMwA viMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT SAraxa aMwA viMxi
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT SAraxa aMwA viMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT SAraxa aMwA viMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT SAraxa aMwA viMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT saMgawulu weVlusukuMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT saMgawulu weVlusukuMxi
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT saMgawulu weVlusukuMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT saMgawulu weVlusukuMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAmulu kUwuru rama caxuvukuMxi
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAmulu kUwuru rama caxuvukuMxi
LEFTARC#r6|	[0, 1, 2]|	[3, 4]|	[]|	ROOT rAmulu kUwuru rama caxuvukuMxi
SHIFT|	[0, 2]|	[3, 4]|	[(2, 1, 'r6')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
LEFTARC#k1s|	[0, 2, 3, 4]|	[]|	[(2, 1, 'r6')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1s')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1s'), (4, 2, 'k1')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT elYlu niMdAyi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT elYlu niMdAyi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT elYlu niMdAyi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT elYlu niMdAyi
SHIFT|	[0]|	[1, 2]|	[]|	ROOT kUwuriki ceyAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT kUwuriki ceyAli
LEFTARC#k4|	[0, 1, 2]|	[]|	[]|	ROOT kUwuriki ceyAli
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k4')]|	ROOT kUwuriki ceyAli
SHIFT|	[0]|	[1, 2]|	[]|	ROOT rAmulu AlociMcAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT rAmulu AlociMcAdu
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT rAmulu AlociMcAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT rAmulu AlociMcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT koVdukula veVwikAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT koVdukula veVwikAdu
LEFTARC#rt|	[0, 1, 2]|	[]|	[]|	ROOT koVdukula veVwikAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'rt')]|	ROOT koVdukula veVwikAdu
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
LEFTARC#r6|	[0, 1, 2]|	[3, 4]|	[]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
SHIFT|	[0, 2]|	[3, 4]|	[(2, 1, 'r6')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
SHIFT|	[0, 2, 3]|	[4]|	[(2, 1, 'r6')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
LEFTARC#k1|	[0, 2, 3, 4]|	[]|	[(2, 1, 'r6')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
LEFTARC#k4|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1'), (4, 2, 'k4')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT rAGavuluku eVvaru leru
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT rAGavuluku eVvaru leru
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT rAGavuluku eVvaru leru
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT rAGavuluku eVvaru leru
LEFTARC#k4|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT rAGavuluku eVvaru leru
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k1'), (3, 1, 'k4')]|	ROOT rAGavuluku eVvaru leru
SHIFT|	[0]|	[1, 2]|	[]|	ROOT boleVdaMwa saMpAxiMcAdu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT boleVdaMwa saMpAxiMcAdu
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT boleVdaMwa saMpAxiMcAdu
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT boleVdaMwa saMpAxiMcAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT poVlaM uMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT poVlaM uMxi
LEFTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT poVlaM uMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k1')]|	ROOT poVlaM uMxi
SHIFT|	[0]|	[1, 2, 3, 4]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0, 1]|	[2, 3, 4]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0, 1, 2]|	[3, 4]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0, 1, 2, 3]|	[4]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
LEFTARC#k1|	[0, 1, 2, 3, 4]|	[]|	[]|	ROOT gopAlaMku veVnaka eVvarU leru
LEFTARC#adv|	[0, 1, 2, 4]|	[]|	[(4, 3, 'k1')]|	ROOT gopAlaMku veVnaka eVvarU leru
LEFTARC#k4|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'adv')]|	ROOT gopAlaMku veVnaka eVvarU leru
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'adv'), (4, 1, 'k4')]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT mAma cewilo peVrigAdu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT mAma cewilo peVrigAdu
LEFTARC#r6|	[0, 1, 2]|	[3]|	[]|	ROOT mAma cewilo peVrigAdu
SHIFT|	[0, 2]|	[3]|	[(2, 1, 'r6')]|	ROOT mAma cewilo peVrigAdu
LEFTARC#k7p|	[0, 2, 3]|	[]|	[(2, 1, 'r6')]|	ROOT mAma cewilo peVrigAdu
RIGHTARC#root|	[0, 3]|	[]|	[(2, 1, 'r6'), (3, 2, 'k7p')]|	ROOT mAma cewilo peVrigAdu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT caxuvu abbiMxi
SHIFT|	[0, 1]|	[2]|	[]|	ROOT caxuvu abbiMxi
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT caxuvu abbiMxi
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT caxuvu abbiMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT viRayaM nAyanawo aMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT viRayaM nAyanawo aMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT viRayaM nAyanawo aMxi
LEFTARC#k4|	[0, 1, 2, 3]|	[]|	[]|	ROOT viRayaM nAyanawo aMxi
LEFTARC#k2|	[0, 1, 3]|	[]|	[(3, 2, 'k4')]|	ROOT viRayaM nAyanawo aMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k4'), (3, 1, 'k2')]|	ROOT viRayaM nAyanawo aMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT kAni saMpaxa uMdAli
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT kAni saMpaxa uMdAli
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT kAni saMpaxa uMdAli
LEFTARC#k1|	[0, 1, 2, 3]|	[]|	[]|	ROOT kAni saMpaxa uMdAli
RIGHTARC#ccof|	[0, 1, 3]|	[]|	[(3, 2, 'k1')]|	ROOT kAni saMpaxa uMdAli
RIGHTARC#root|	[0, 1]|	[]|	[(3, 2, 'k1'), (1, 3, 'ccof')]|	ROOT kAni saMpaxa uMdAli
SHIFT|	[0]|	[1, 2]|	[]|	ROOT aMtAdu rAmulu
SHIFT|	[0, 1]|	[2]|	[]|	ROOT aMtAdu rAmulu
RIGHTARC#k1|	[0, 1, 2]|	[]|	[]|	ROOT aMtAdu rAmulu
RIGHTARC#root|	[0, 1]|	[]|	[(1, 2, 'k1')]|	ROOT aMtAdu rAmulu
SHIFT|	[0]|	[1, 2]|	[]|	ROOT caxuvu uMdAli
SHIFT|	[0, 1]|	[2]|	[]|	ROOT caxuvu uMdAli
LEFTARC#k2|	[0, 1, 2]|	[]|	[]|	ROOT caxuvu uMdAli
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'k2')]|	ROOT caxuvu uMdAli
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT caxuvu weVlivini peVMcuwuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT caxuvu weVlivini peVMcuwuMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT caxuvu weVlivini peVMcuwuMxi
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT caxuvu weVlivini peVMcuwuMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT caxuvu weVlivini peVMcuwuMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT caxuvu weVlivini peVMcuwuMxi
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 1, 2]|	[3, 4, 5, 6, 7]|	[]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k2|	[0, 1, 2, 3]|	[4, 5, 6, 7]|	[]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k3|	[0, 1, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k2')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 3]|	[4, 5, 6, 7]|	[(3, 2, 'k2'), (3, 1, 'k3')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#ccof|	[0, 3, 4]|	[5, 6, 7]|	[(3, 2, 'k2'), (3, 1, 'k3')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 4]|	[5, 6, 7]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 4, 5]|	[6, 7]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0, 4, 5, 6]|	[7]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k2|	[0, 4, 5, 6, 7]|	[]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k1|	[0, 4, 5, 7]|	[]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof'), (7, 6, 'k2')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#vmod|	[0, 4, 7]|	[]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof'), (7, 6, 'k2'), (7, 5, 'k1')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
RIGHTARC#root|	[0, 7]|	[]|	[(3, 2, 'k2'), (3, 1, 'k3'), (4, 3, 'ccof'), (7, 6, 'k2'), (7, 5, 'k1'), (7, 4, 'vmod')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT caxuvu erakaMgA AxukuMtuMxi
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT caxuvu erakaMgA AxukuMtuMxi
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT caxuvu erakaMgA AxukuMtuMxi
LEFTARC#adv|	[0, 1, 2, 3]|	[]|	[]|	ROOT caxuvu erakaMgA AxukuMtuMxi
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'adv')]|	ROOT caxuvu erakaMgA AxukuMtuMxi
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'adv'), (3, 1, 'k1')]|	ROOT caxuvu erakaMgA AxukuMtuMxi
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6]|	[]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6]|	[]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#k4|	[0, 1, 2]|	[3, 4, 5, 6]|	[]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 2]|	[3, 4, 5, 6]|	[(2, 1, 'k4')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#ccof|	[0, 2, 3]|	[4, 5, 6]|	[(2, 1, 'k4')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 3]|	[4, 5, 6]|	[(2, 1, 'k4'), (3, 2, 'ccof')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 3, 4]|	[5, 6]|	[(2, 1, 'k4'), (3, 2, 'ccof')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#k2|	[0, 3, 4, 5]|	[6]|	[(2, 1, 'k4'), (3, 2, 'ccof')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#vmod|	[0, 3, 5]|	[6]|	[(2, 1, 'k4'), (3, 2, 'ccof'), (5, 4, 'k2')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0, 5]|	[6]|	[(2, 1, 'k4'), (3, 2, 'ccof'), (5, 4, 'k2'), (5, 3, 'vmod')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
RIGHTARC#k1|	[0, 5, 6]|	[]|	[(2, 1, 'k4'), (3, 2, 'ccof'), (5, 4, 'k2'), (5, 3, 'vmod')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
RIGHTARC#root|	[0, 5]|	[]|	[(2, 1, 'k4'), (3, 2, 'ccof'), (5, 4, 'k2'), (5, 3, 'vmod'), (5, 6, 'k1')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT sare aMxi rama
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT sare aMxi rama
LEFTARC#vmod|	[0, 1, 2]|	[3]|	[]|	ROOT sare aMxi rama
SHIFT|	[0, 2]|	[3]|	[(2, 1, 'vmod')]|	ROOT sare aMxi rama
RIGHTARC#k1|	[0, 2, 3]|	[]|	[(2, 1, 'vmod')]|	ROOT sare aMxi rama
RIGHTARC#root|	[0, 2]|	[]|	[(2, 1, 'vmod'), (2, 3, 'k1')]|	ROOT sare aMxi rama
SHIFT|	[0]|	[1, 2, 3, 4, 5]|	[]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0, 1]|	[2, 3, 4, 5]|	[]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0, 1, 2]|	[3, 4, 5]|	[]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
LEFTARC#ccof|	[0, 1, 2, 3]|	[4, 5]|	[]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0, 1, 3]|	[4, 5]|	[(3, 2, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
RIGHTARC#ccof|	[0, 1, 3, 4]|	[5]|	[(3, 2, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0, 1, 3]|	[5]|	[(3, 2, 'ccof'), (3, 4, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
LEFTARC#k4|	[0, 1, 3, 5]|	[]|	[(3, 2, 'ccof'), (3, 4, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
LEFTARC#k1|	[0, 1, 5]|	[]|	[(3, 2, 'ccof'), (3, 4, 'ccof'), (5, 3, 'k4')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
RIGHTARC#root|	[0, 5]|	[]|	[(3, 2, 'ccof'), (3, 4, 'ccof'), (5, 3, 'k4'), (5, 1, 'k1')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
SHIFT|	[0]|	[1, 2, 3]|	[]|	ROOT nenu paMxeVM peVdawAnu
SHIFT|	[0, 1]|	[2, 3]|	[]|	ROOT nenu paMxeVM peVdawAnu
SHIFT|	[0, 1, 2]|	[3]|	[]|	ROOT nenu paMxeVM peVdawAnu
LEFTARC#k2|	[0, 1, 2, 3]|	[]|	[]|	ROOT nenu paMxeVM peVdawAnu
LEFTARC#k1|	[0, 1, 3]|	[]|	[(3, 2, 'k2')]|	ROOT nenu paMxeVM peVdawAnu
RIGHTARC#root|	[0, 3]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT nenu paMxeVM peVdawAnu
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7, 8, 9]|	[]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7, 8, 9]|	[]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#k7|	[0, 1, 2]|	[3, 4, 5, 6, 7, 8, 9]|	[]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 2]|	[3, 4, 5, 6, 7, 8, 9]|	[(2, 1, 'k7')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 2, 3]|	[4, 5, 6, 7, 8, 9]|	[(2, 1, 'k7')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 2, 3, 4]|	[5, 6, 7, 8, 9]|	[(2, 1, 'k7')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#nmod|	[0, 2, 3, 4, 5]|	[6, 7, 8, 9]|	[(2, 1, 'k7')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 2, 3, 5]|	[6, 7, 8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#k1s|	[0, 2, 3, 5, 6]|	[7, 8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#k4|	[0, 2, 3, 6]|	[7, 8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#k1|	[0, 2, 6]|	[7, 8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 6]|	[7, 8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#ccof|	[0, 6, 7]|	[8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 7]|	[8, 9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1'), (7, 6, 'ccof')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
LEFTARC#k2|	[0, 7, 8]|	[9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1'), (7, 6, 'ccof')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 8]|	[9]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1'), (7, 6, 'ccof'), (8, 7, 'k2')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
RIGHTARC#k1|	[0, 8, 9]|	[]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1'), (7, 6, 'ccof'), (8, 7, 'k2')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
RIGHTARC#root|	[0, 8]|	[]|	[(2, 1, 'k7'), (5, 4, 'nmod'), (6, 5, 'k1s'), (6, 3, 'k4'), (6, 2, 'k1'), (7, 6, 'ccof'), (8, 7, 'k2'), (8, 9, 'k1')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0]|	[1, 2, 3, 4, 5, 6, 7]|	[]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 1]|	[2, 3, 4, 5, 6, 7]|	[]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
LEFTARC#ccof|	[0, 1, 2]|	[3, 4, 5, 6, 7]|	[]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 2]|	[3, 4, 5, 6, 7]|	[(2, 1, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
RIGHTARC#ccof|	[0, 2, 3]|	[4, 5, 6, 7]|	[(2, 1, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 2]|	[4, 5, 6, 7]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 2, 4]|	[5, 6, 7]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
LEFTARC#ccof|	[0, 2, 4, 5]|	[6, 7]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 2, 5]|	[6, 7]|	[(2, 1, 'ccof'), (2, 3, 'ccof'), (5, 4, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
SHIFT|	[0, 2, 5, 6]|	[7]|	[(2, 1, 'ccof'), (2, 3, 'ccof'), (5, 4, 'ccof')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
